location,price,year,type,garage,balcony,roof,garden,bedrooms,avg_price_year_type
hamrun,260000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,3,443193.5484
swieqi,430000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
vittoriosa,595000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,269913.8889
sliema,440000,2019,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,269913.8889
balzan,290000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,4,269913.8889
attard,260000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
balzan,280000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,269913.8889
lija,386500,2019,APARTMENT,FALSE,FALSE,FALSE,TRUE,3,269913.8889
attard,350000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,269913.8889
birkirkara,260000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,269913.8889
cospicua,190000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,269913.8889
gzira,230000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,269913.8889
kalkara,335000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
kercem - gozo,95000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,269913.8889
marsascala,286000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
mosta,250000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,269913.8889
marsascala,228000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
marsascala,270000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,269913.8889
msida,296600,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
naxxar,250000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,269913.8889
paola,150000,2019,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,269913.8889
birzebbugia,191000,2019,APARTMENT,TRUE,FALSE,FALSE,FALSE,2,269913.8889
birzebbugia,222000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,269913.8889
zabbar,270000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,3,443193.5484
marsascala,286000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,269913.8889
"sannat, gozo",130000,2019,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,269913.8889
sliema,350000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,269913.8889
attard,220000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,269913.8889
swatar,28800,2019,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,269913.8889
paola,268000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
mosta,297000,2019,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,269913.8889
msida,265000,2019,APARTMENT,TRUE,FALSE,FALSE,FALSE,2,269913.8889
qawra,380000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
zebbug,265000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
zejtun,350000,2019,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,269913.8889
zejtun,167000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
zurrieq,180000,2019,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,269913.8889
swatar,245000,2019,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,269913.8889
zebbug,375000,2019,MAISONETTE,TRUE,TRUE,TRUE,FALSE,3,312868.4211
madliena,408000,2019,MAISONETTE,TRUE,TRUE,FALSE,FALSE,3,312868.4211
lija,320000,2019,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,312868.4211
st julians,265000,2019,MAISONETTE,FALSE,FALSE,FALSE,FALSE,1,312868.4211
attard,360000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
bahar ic-caghaq,196000,2019,MAISONETTE,FALSE,TRUE,FALSE,FALSE,2,312868.4211
fgura,315000,2019,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,312868.4211
fgura,222500,2019,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,312868.4211
mqabba,380000,2019,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,312868.4211
marsascala,298000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
marsascala,216000,2019,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,312868.4211
mellieha,239000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
mosta,380000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
mosta,310000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
paola,190000,2019,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,312868.4211
st pauls bay,388000,2019,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,312868.4211
qormi,249000,2019,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,312868.4211
rabat,243000,2019,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,312868.4211
st julians,590000,2019,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,312868.4211
attard,760000,2019,VILLA,TRUE,FALSE,TRUE,FALSE,3,760000
iklin,1900000,2019,BUNGALOW,TRUE,FALSE,FALSE,TRUE,3,1900000
zejtun,477000,2019,HOUSE,FALSE,FALSE,TRUE,TRUE,3,443193.5484
marsascala,572000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
birzebbugia,455000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
zabbar,550000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
cospicua,425000,2019,HOUSE,FALSE,FALSE,TRUE,TRUE,3,443193.5484
marsa,240000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
paola,345000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
zabbar,395000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
zabbar,375000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
kappara,635000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
zebbug,302000,2019,HOUSE,TRUE,FALSE,TRUE,TRUE,4,443193.5484
zejtun,225000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
zabbar,350000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,5,443193.5484
hamrun,129000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,2,443193.5484
qormi,270000,2019,HOUSE,FALSE,TRUE,TRUE,FALSE,2,443193.5484
sliema,456000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,2,443193.5484
sliema,675000,2019,HOUSE,FALSE,FALSE,TRUE,TRUE,3,443193.5484
sliema,640000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
st venera,495000,2019,HOUSE,TRUE,TRUE,TRUE,FALSE,3,443193.5484
tarxien,380000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
zejtun,400000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
qormi,330000,2019,HOUSE,TRUE,FALSE,TRUE,FALSE,3,443193.5484
zurrieq,145000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,1,443193.5484
birkirkara,430000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,3,443193.5484
naxxar,1600000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,3,443193.5484
zejtun,360000,2019,HOUSE,FALSE,FALSE,FALSE,FALSE,3,443193.5484
ghaxaq,430000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
rabat,425000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
zebbug,698000,2019,HOUSE,FALSE,FALSE,TRUE,FALSE,3,443193.5484
birkirkara,260000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,277967.3913
attard,300000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,277967.3913
birkirkara,285000,2020,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,277967.3913
dingli,315000,2020,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,277967.3913
fgura,239000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,277967.3913
fgura,212000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,277967.3913
fgura,249000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,277967.3913
mellieha,275500,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,277967.3913
marsascala,275000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,277967.3913
mosta,260000,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,277967.3913
hamrun,292000,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,277967.3913
marsascala,190000,2020,APARTMENT,TRUE,TRUE,FALSE,FALSE,2,277967.3913
marsascala,255000,2020,APARTMENT,TRUE,TRUE,FALSE,FALSE,2,277967.3913
marsascala,218000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,277967.3913
marsascala,292000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,277967.3913
mellieha,280000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,277967.3913
mosta,278000,2020,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,277967.3913
mosta,265000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,277967.3913
mosta,275000,2020,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,277967.3913
naxxar,250000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
safi,250000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,277967.3913
msida,210000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
salina,297000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
sliema,880000,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,277967.3913
sliema,376000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,277967.3913
msida,259000,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,2,277967.3913
naxxar,275000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,277967.3913
pieta,212000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
qawra,157000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,277967.3913
qawra,191000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
qawra,385000,2020,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,277967.3913
st pauls bay,297000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,277967.3913
sliema,599000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,277967.3913
qawra,180000,2020,APARTMENT,TRUE,TRUE,FALSE,FALSE,2,277967.3913
qawra,244000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,277967.3913
qrendi,265000,2020,APARTMENT,TRUE,TRUE,FALSE,FALSE,2,277967.3913
san gwann,186000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,2,277967.3913
san gwann,261000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,277967.3913
st venera,247000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,277967.3913
qawra,180000,2020,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,277967.3913
siggiewi,260000,2020,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,277967.3913
sliema,345000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,277967.3913
sliema,380000,2020,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,277967.3913
st pauls bay,190000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,277967.3913
st pauls bay,199000,2020,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,277967.3913
marsascala,292000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,3,470888.75
zabbar,270000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,2,470888.75
zebbug,196000,2020,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,277967.3913
attard,371000,2020,HOUSE,TRUE,FALSE,FALSE,FALSE,2,470888.75
birkirkara,279000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,2,470888.75
mosta,285000,2020,HOUSE,TRUE,FALSE,FALSE,FALSE,2,470888.75
zabbar,270000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,3,470888.75
marsascala,212000,2020,HOUSE,FALSE,TRUE,FALSE,FALSE,2,470888.75
fgura,290000,2020,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,300636.3636
attard,395000,2020,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,300636.3636
birkirkara,318000,2020,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,300636.3636
birkirkara,398000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,300636.3636
birkirkara,235000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,300636.3636
fgura,191000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,300636.3636
gudja,310000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
hamrun,265000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,2,300636.3636
hamrun,286000,2020,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,300636.3636
marsascala,286000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
marsascala,231000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
mosta,233000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,300636.3636
mosta,328000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
pieta,477000,2020,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,300636.3636
st pauls bay,300000,2020,MAISONETTE,TRUE,TRUE,TRUE,FALSE,2,300636.3636
st venera,165000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,300636.3636
zejtun,228000,2020,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,300636.3636
tarxien,292000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
tarxien,370000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,300636.3636
zabbar,286000,2020,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,300636.3636
zabbar,275000,2020,MAISONETTE,TRUE,TRUE,FALSE,FALSE,3,300636.3636
zebbug,455000,2020,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,300636.3636
kirkop,1006050,2020,HOUSE,TRUE,FALSE,FALSE,TRUE,3,470888.75
lija,953000,2020,HOUSE,FALSE,FALSE,FALSE,TRUE,2,470888.75
mqabba,480000,2020,HOUSE,FALSE,FALSE,TRUE,TRUE,3,470888.75
qormi,265000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,2,470888.75
rabat,1100000,2020,HOUSE,TRUE,FALSE,FALSE,FALSE,3,470888.75
zabbar,435000,2020,HOUSE,FALSE,FALSE,FALSE,FALSE,3,470888.75
zebbug,286000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
zejtun,201000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
attard,636000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
paola,339000,2020,HOUSE,FALSE,TRUE,TRUE,FALSE,3,470888.75
mellieha,375000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
cospicua,485000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
cospicua,318000,2020,HOUSE,TRUE,TRUE,TRUE,FALSE,2,470888.75
mqabba,262000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
paola,260000,2020,HOUSE,TRUE,TRUE,TRUE,FALSE,3,470888.75
rabat,371000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
rabat,700000,2020,HOUSE,TRUE,FALSE,FALSE,TRUE,4,470888.75
lija,530000,2020,HOUSE,FALSE,FALSE,TRUE,TRUE,3,470888.75
sliema,475000,2020,HOUSE,FALSE,TRUE,TRUE,FALSE,2,470888.75
tarxien,309000,2020,HOUSE,FALSE,TRUE,TRUE,FALSE,3,470888.75
zabbar,297000,2020,HOUSE,FALSE,TRUE,TRUE,FALSE,3,470888.75
zabbar,350000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
marsascala,635000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,4,470888.75
philips,528000,2020,HOUSE,TRUE,TRUE,TRUE,FALSE,3,470888.75
siggiewi,583000,2020,HOUSE,FALSE,TRUE,TRUE,TRUE,4,470888.75
ghaxaq,572000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,3,470888.75
birzebbugia,530000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,3,470888.75
kappara,635000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,3,470888.75
rabat,635000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,4,470888.75
zejtun,530000,2020,HOUSE,TRUE,FALSE,TRUE,FALSE,3,470888.75
fgura,425000,2020,HOUSE,FALSE,FALSE,TRUE,FALSE,3,470888.75
zabbar,635500,2020,HOUSE,TRUE,TRUE,TRUE,FALSE,3,470888.75
rabat,715000,2020,HOUSE,TRUE,FALSE,FALSE,FALSE,3,470888.75
attard,850000,2020,VILLA,TRUE,FALSE,TRUE,TRUE,3,1091125
marsascala,900000,2020,VILLA,TRUE,FALSE,TRUE,TRUE,3,1091125
gzira,2118000,2020,VILLA,FALSE,TRUE,TRUE,TRUE,3,1091125
kappara,740000,2020,VILLA,TRUE,FALSE,TRUE,TRUE,3,1091125
qawra,1200000,2020,VILLA,TRUE,FALSE,TRUE,TRUE,4,1091125
mosta,1400000,2020,VILLA,FALSE,FALSE,FALSE,TRUE,4,1091125
rabat,826000,2020,VILLA,TRUE,TRUE,FALSE,TRUE,4,1091125
tarxien,695000,2020,VILLA,FALSE,FALSE,TRUE,TRUE,3,1091125
kappara,1200000,2021,VILLA,TRUE,FALSE,FALSE,TRUE,4,1395000
birzebbugia,698000,2021,HOUSE,TRUE,TRUE,TRUE,FALSE,3,674655.2414
qormi,585000,2021,HOUSE,TRUE,FALSE,TRUE,FALSE,3,674655.2414
attard,1010000,2021,VILLA,TRUE,FALSE,FALSE,FALSE,3,1395000
attard,1165000,2021,VILLA,TRUE,FALSE,FALSE,TRUE,3,1395000
salina,900000,2021,HOUSE,TRUE,FALSE,TRUE,FALSE,3,674655.2414
mosta,700000,2021,HOUSE,TRUE,TRUE,TRUE,FALSE,5,674655.2414
kirkop,495000,2021,HOUSE,TRUE,FALSE,TRUE,FALSE,3,674655.2414
mellieha,1950000,2021,VILLA,FALSE,FALSE,FALSE,TRUE,7,1395000
attard,1650000,2021,VILLA,TRUE,FALSE,FALSE,TRUE,3,1395000
mosta,745000,2021,HOUSE,TRUE,FALSE,TRUE,FALSE,3,674655.2414
fgura,445000,2021,HOUSE,TRUE,TRUE,TRUE,FALSE,3,674655.2414
kirkop,805000,2021,HOUSE,TRUE,FALSE,FALSE,TRUE,2,674655.2414
zebbug,1200000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
zurrieq,500000,2021,HOUSE,FALSE,FALSE,FALSE,FALSE,4,674655.2414
zebbug,635000,2021,HOUSE,FALSE,FALSE,TRUE,FALSE,2,674655.2414
qrendi,500000,2021,HOUSE,FALSE,FALSE,TRUE,FALSE,2,674655.2414
zurrieq,950000,2021,HOUSE,FALSE,FALSE,TRUE,FALSE,3,674655.2414
sliema,910000,2021,HOUSE,FALSE,TRUE,TRUE,TRUE,5,674655.2414
sliema,795000,2021,HOUSE,FALSE,FALSE,TRUE,TRUE,3,674655.2414
zebbug,371000,2021,HOUSE,FALSE,FALSE,TRUE,FALSE,3,674655.2414
hamrun,266000,2021,HOUSE,FALSE,TRUE,TRUE,FALSE,3,674655.2414
naxxar,690000,2021,HOUSE,FALSE,TRUE,TRUE,TRUE,3,674655.2414
naxxar,587000,2021,HOUSE,FALSE,FALSE,TRUE,FALSE,1,674655.2414
qormi,425000,2021,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,345214.2857
lija,335000,2021,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,345214.2857
manikata,477000,2021,MAISONETTE,FALSE,FALSE,TRUE,FALSE,2,345214.2857
marsascala,265000,2021,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,345214.2857
mosta,340000,2021,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,345214.2857
mosta,365000,2021,MAISONETTE,FALSE,TRUE,TRUE,FALSE,3,345214.2857
qawra,190000,2021,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,345214.2857
rabat,483000,2021,MAISONETTE,TRUE,FALSE,FALSE,FALSE,3,345214.2857
qormi,255000,2021,MAISONETTE,FALSE,TRUE,FALSE,FALSE,3,345214.2857
st pauls bay,198000,2021,MAISONETTE,FALSE,FALSE,FALSE,FALSE,2,345214.2857
swatar,375000,2021,MAISONETTE,TRUE,FALSE,TRUE,FALSE,3,345214.2857
zabbar,350000,2021,MAISONETTE,FALSE,FALSE,TRUE,FALSE,3,345214.2857
attard,350000,2021,MAISONETTE,FALSE,FALSE,FALSE,FALSE,3,345214.2857
hamrun,425000,2021,MAISONETTE,TRUE,FALSE,FALSE,FALSE,4,345214.2857
fleur-de-lys,371000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
rabat,390000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
luqa,265000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
luqa,220000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
manikata,328000,2021,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,288575.4717
marsascala,199000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
marsascala,201000,2021,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,288575.4717
sliema,313000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
sliema,532000,2021,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,288575.4717
marsascala,286000,2021,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,288575.4717
mellieha,695000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,4,288575.4717
mellieha,240000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
mosta,350000,2021,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,288575.4717
msida,200000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
msida,220000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
naxxar,320000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
qawra,148000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,288575.4717
qawra,225000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
qawra,245000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
swieqi,530000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
qawra,228000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,2,288575.4717
qawra,212000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
qormi,198000,2021,APARTMENT,FALSE,TRUE,FALSE,TRUE,3,288575.4717
rabat,299000,2021,APARTMENT,TRUE,FALSE,TRUE,FALSE,3,288575.4717
valletta,460000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,288575.4717
rabat,275500,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,2,288575.4717
san gwann,276000,2021,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,288575.4717
san gwann,225000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,288575.4717
siggiewi,320000,2021,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,288575.4717
siggiewi,302000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
st julians,365000,2021,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,288575.4717
attard,340000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,288575.4717
zurrieq,280000,2021,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,288575.4717
st julians,275000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
st venera,265000,2021,APARTMENT,TRUE,TRUE,TRUE,FALSE,3,288575.4717
st venera,307000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
xemxija,235000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
xghajra,254000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
zabbar,239000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
zebbug,190000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
zebbug,199000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,288575.4717
balzan,430000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,3,288575.4717
birkirkara,215000,2021,APARTMENT,FALSE,TRUE,TRUE,FALSE,3,288575.4717
attard,265000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
birkirkara,260000,2021,APARTMENT,FALSE,FALSE,TRUE,FALSE,3,288575.4717
balzan,365000,2021,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,288575.4717
attard,325000,2021,APARTMENT,TRUE,TRUE,FALSE,FALSE,3,288575.4717
balzan,320000,2021,APARTMENT,TRUE,FALSE,FALSE,FALSE,3,288575.4717
bugibba,170000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,288575.4717
bugibba,186000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
gharghur,299000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,3,288575.4717
mellieha,212000,2021,APARTMENT,FALSE,FALSE,FALSE,FALSE,2,288575.4717
iklin,225000,2021,APARTMENT,FALSE,TRUE,FALSE,FALSE,2,288575.4717
marsascala,395000,2021,HOUSE,FALSE,TRUE,FALSE,FALSE,3,674655.2414
qawra,450000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
qawra,370000,2021,HOUSE,FALSE,TRUE,FALSE,FALSE,3,674655.2414
qawra,360000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
qawra,308000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
swieqi,595000,2021,HOUSE,FALSE,TRUE,FALSE,FALSE,3,674655.2414
birkirkara,195000,2021,HOUSE,FALSE,FALSE,FALSE,FALSE,2,674655.2414
qawra,495000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
mosta,870000,2021,HOUSE,TRUE,FALSE,FALSE,FALSE,3,674655.2414
bugibba,2750002,2021,HOUSE,FALSE,FALSE,FALSE,FALSE,2,674655.2414
